date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:00:45	230655/230655	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:59:15%20GMT	https://e-gujarati.in/category/car-loan/	E:/ads/e-gujarati.in/category/car-loan/index.html	(from https://e-gujarati.in/)
22:00:49	266946/266946	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:59:16%20GMT	https://e-gujarati.in/category/jobs/	E:/ads/e-gujarati.in/category/jobs/index.html	(from https://e-gujarati.in/)
22:00:51	11513/11513	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Mar%202024%2005:53:38%20GMT	https://e-gujarati.in/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.9.3	E:/ads/e-gujarati.in/wp-content/plugins/contact-form-7/includes/swv/js/index7404.js	(from https://e-gujarati.in/)
22:00:55	226140/226140	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:59:17%20GMT	https://e-gujarati.in/category/life-insurance/	E:/ads/e-gujarati.in/category/life-insurance/index.html	(from https://e-gujarati.in/)
22:00:57	268596/268596	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:59:18%20GMT	https://e-gujarati.in/category/yojana/	E:/ads/e-gujarati.in/category/yojana/index.html	(from https://e-gujarati.in/)
22:01:00	219894/219894	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:59:25%20GMT	https://e-gujarati.in/about-us/	E:/ads/e-gujarati.in/about-us/index.html	(from https://e-gujarati.in/)
22:01:02	221535/221535	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:59:28%20GMT	https://e-gujarati.in/contact-us/	E:/ads/e-gujarati.in/contact-us/index.html	(from https://e-gujarati.in/)
22:01:04	226629/226629	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:59:31%20GMT	https://e-gujarati.in/privacy-policy/	E:/ads/e-gujarati.in/privacy-policy/index.html	(from https://e-gujarati.in/)
22:01:06	230217/230217	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:59:36%20GMT	https://e-gujarati.in/terms-and-conditions/	E:/ads/e-gujarati.in/terms-and-conditions/index.html	(from https://e-gujarati.in/)
22:01:07	13054/13054	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Mar%202024%2005:53:38%20GMT	https://e-gujarati.in/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.9.3	E:/ads/e-gujarati.in/wp-content/plugins/contact-form-7/includes/js/index7404.js	(from https://e-gujarati.in/)
22:01:07	7922/7922	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Mar%202024%2009:47:32%20GMT	https://e-gujarati.in/wp-content/plugins/wp-smushit/app/assets/js/smush-lazy-load.min.js?ver=3.15.5	E:/ads/e-gujarati.in/wp-content/plugins/wp-smushit/app/assets/js/smush-lazy-load.minbb93.js	(from https://e-gujarati.in/)
22:01:10	221297/221297	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:59:38%20GMT	https://e-gujarati.in/disclaimer/	E:/ads/e-gujarati.in/disclaimer/index.html	(from https://e-gujarati.in/)
22:01:12	31122/31122	---M-Z	200	added ('OK')	application/x-javascript	etag:%227992-65e6b1b5-d831cce51e2d0731;gz%22	https://magictag.digislots.in/657asds90/magic-shield.js	E:/ads/magictag.digislots.in/657asds90/magic-shield.js	(from https://e-gujarati.in/)
22:01:15	52633/52633	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jan%202024%2010:08:25%20GMT	https://i.ibb.co/9w6ckGJ/Ad-Block-Detected-1.png	E:/ads/i.ibb.co/9w6ckGJ/Ad-Block-Detected-1.png	(from https://e-gujarati.in/)
22:01:16	185279/185279	---M--	200	added ('OK')	text/javascript	etag:17291820328563989560	https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js	E:/ads/pagead2.googlesyndication.com/pagead/js/f.txt	(from https://e-gujarati.in/)
22:01:18	9619/9619	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20Feb%202024%2013:40:06%20GMT	https://api.gplinks.com/track/js/main.js	E:/ads/api.gplinks.com/track/js/main.js	(from https://e-gujarati.in/)
22:01:19	1/1	---MC-	400	error ('Bad%20Request')	text/html	date:Mon,%2001%20Apr%202024%2016:59:54%20GMT	https://e-gujarati.in/wp-admin/admin-ajax.php	E:/ads/e-gujarati.in/wp-admin/admin-ajax.php	(from https://e-gujarati.in/)
22:01:22	196517/196517	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Apr%202024%2016:59:55%20GMT	https://e-gujarati.in/POST	E:/ads/e-gujarati.in/POST	(from https://e-gujarati.in/)
22:01:28	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Apr%202024%2017:00:02%20GMT	https://www.googletagmanager.com/robots.txt		(from https://e-gujarati.in/)
22:01:29	930/930	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%229b1c5a9f72c13c127293f34226417ce9%22	https://e-gujarati.in/insurance-and-loans-in-the-age-of-ai-personalizing-financial-products/feed/	E:/ads/e-gujarati.in/insurance-and-loans-in-the-age-of-ai-personalizing-financial-products/feed/index.html	(from https://e-gujarati.in/insurance-and-loans-in-the-age-of-ai-personalizing-financial-products/)
22:01:30	5727/5727	---MCZ	200	added ('OK')	text/css	date:Thu,%2028%20Mar%202024%2014:07:50%20GMT	https://e-gujarati.in/wp-content/plugins/easy-table-of-contents/assets/css/screen.min.css?ver=2.0.64	E:/ads/e-gujarati.in/wp-content/plugins/easy-table-of-contents/assets/css/screen.minf169.css	(from https://e-gujarati.in/insurance-and-loans-in-the-age-of-ai-personalizing-financial-products/)
